Order_ID;Order_Date;Customer_ID;Product_ID;Quantity;Customer_Name;Email;Country;Coffee_Type;Roast_Type;Size;Unit_Price;Sales;Coffee_type_Name;Roast_type_Name
WJJ-37489-898;Apr-08-2021;31599-82152-AD;A-M-1;1;"Rickie Faltin";rfaltinqb@topsy.com;Ireland;Ara;M;"1.0 kg";"$ 11.25";"$ 11.25";Arabica;Medium
ORX-57454-917;Sep-06-2021;76209-39601-ZR;E-D-2.5;3;"Gnni Cheeke";gcheekeqc@sitemeter.com;"United Kingdom";Exc;D;"2.5 kg";"$ 27.95";"$ 83.84";Excelsa;Dark
GRB-68838-629;Sep-10-2021;15064-65241-HB;R-L-2.5;4;"Gwenni Ratt";grattqd@phpbb.com;Ireland;Rob;L;"2.5 kg";"$ 27.48";"$ 109.94";Robusta;Light
SHT-04865-419;May-22-2022;69215-90789-DL;R-L-0.2;4;"Johnath Fairebrother";NULL;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 14.34";Robusta;Light
UQI-28177-865;Sep-18-2020;04317-46176-TB;R-L-0.2;6;"Ingamar Eberlein";ieberleinqf@hc360.com;"United States";Rob;L;"0.2 kg";"$ 3.58";"$ 21.51";Robusta;Light
OIB-13664-879;Aug-31-2021;04713-57765-KR;A-M-1;2;"Jilly Dreng";jdrengqg@uiuc.edu;Ireland;Ara;M;"1.0 kg";"$ 11.25";"$ 22.50";Arabica;Medium
PJS-30996-485;Jan-21-2022;86579-92122-OC;A-L-0.2;1;"Brenn Dundredge";NULL;"United States";Ara;L;"0.2 kg";"$ 3.89";"$ 3.89";Arabica;Light
HEL-86709-449;Jun-10-2022;86579-92122-OC;E-D-2.5;1;"Brenn Dundredge";NULL;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 27.95";Excelsa;Dark
NCH-55389-562;Apr-27-2019;86579-92122-OC;E-L-2.5;5;"Brenn Dundredge";NULL;"United States";Exc;L;"2.5 kg";"$ 34.15";"$ 170.77";Excelsa;Light
NCH-55389-562;Apr-27-2019;86579-92122-OC;R-L-2.5;2;"Brenn Dundredge";NULL;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 54.97";Robusta;Light
NCH-55389-562;Apr-27-2019;86579-92122-OC;E-L-1;1;"Brenn Dundredge";NULL;"United States";Exc;L;"1.0 kg";"$ 14.85";"$ 14.85";Excelsa;Light
NCH-55389-562;Apr-27-2019;86579-92122-OC;A-L-0.2;2;"Brenn Dundredge";NULL;"United States";Ara;L;"0.2 kg";"$ 3.89";"$ 7.77";Arabica;Light
GUG-45603-775;Feb-06-2022;40959-32642-DN;L-L-0.2;5;"Rhodie Strathern";rstrathernqn@devhub.com;"United States";Lib;L;"0.2 kg";"$ 4.76";"$ 23.78";Libarica;Light
KJB-98240-098;Jan-30-2022;77746-08153-PM;L-L-1;5;"Chad Miguel";cmiguelqo@exblog.jp;"United States";Lib;L;"1.0 kg";"$ 15.85";"$ 79.25";Libarica;Light
JMS-48374-462;Nov-23-2020;49667-96708-JL;A-D-2.5;2;"Florinda Matusovsky";NULL;"United States";Ara;D;"2.5 kg";"$ 22.88";"$ 45.77";Arabica;Dark
YIT-15877-117;Apr-13-2022;24155-79322-EQ;R-D-1;1;"Morly Rocks";mrocksqq@exblog.jp;Ireland;Rob;D;"1.0 kg";"$ 8.95";"$ 8.95";Robusta;Dark
YVK-82679-655;Jan-07-2021;95342-88311-SF;R-M-0.5;4;"Yuri Burrells";yburrellsqr@vinaora.com;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 23.88";Robusta;Medium
TYH-81940-054;Feb-04-2020;69374-08133-RI;E-L-0.2;5;"Cleopatra Goodrum";cgoodrumqs@goodreads.com;"United States";Exc;L;"0.2 kg";"$ 4.46";"$ 22.28";Excelsa;Light
HTY-30660-254;Sep-16-2019;83844-95908-RX;R-M-1;3;"Joey Jefferys";jjefferysqt@blog.com;"United States";Rob;M;"1.0 kg";"$ 9.95";"$ 29.85";Robusta;Medium
GPW-43956-761;Jan-26-2019;09667-09231-YM;E-L-0.5;6;"Bearnard Wardell";bwardellqu@adobe.com;"United States";Exc;L;"0.5 kg";"$ 8.91";"$ 53.46";Excelsa;Light
DWY-56352-412;Feb-19-2021;55427-08059-DF;R-D-0.2;1;"Zeke Walisiak";zwalisiakqv@ucsd.edu;Ireland;Rob;D;"0.2 kg";"$ 2.68";"$ 2.68";Robusta;Dark
PUH-55647-976;Mar-22-2022;06624-54037-BQ;R-M-0.2;2;"Wiley Leopold";wleopoldqw@blogspot.com;"United States";Rob;M;"0.2 kg";"$ 2.99";"$ 5.97";Robusta;Medium
DTB-71371-705;Jul-03-2019;48544-90737-AZ;L-D-1;1;"Chiarra Shalders";cshaldersqx@cisco.com;"United States";Lib;D;"1.0 kg";"$ 12.95";"$ 12.95";Libarica;Dark
ZDC-64769-740;Sep-21-2019;79463-01597-FQ;E-M-0.5;1;"Sharl Southerill";NULL;"United States";Exc;M;"0.5 kg";"$ 8.25";"$ 8.25";Excelsa;Medium
TED-81959-419;Aug-26-2019;27702-50024-XC;A-L-2.5;5;"Noni Furber";nfurberqz@jugem.jp;"United States";Ara;L;"2.5 kg";"$ 29.78";"$ 148.92";Arabica;Light
FDO-25756-141;Aug-03-2021;57360-46846-NS;A-L-2.5;3;"Dinah Crutcher";NULL;Ireland;Ara;L;"2.5 kg";"$ 29.78";"$ 89.35";Arabica;Light
HKN-31467-517;Oct-24-2021;84045-66771-SL;L-M-1;6;"Charlean Keave";ckeaver1@ucoz.com;"United States";Lib;M;"1.0 kg";"$ 14.55";"$ 87.30";Libarica;Medium
POF-29666-012;Apr-01-2019;46885-00260-TL;R-D-0.5;1;"Sada Roseborough";sroseboroughr2@virginia.edu;"United States";Rob;D;"0.5 kg";"$ 5.37";"$ 5.37";Robusta;Dark
IRX-59256-644;Dec-08-2021;96446-62142-EN;A-D-0.2;3;"Clayton Kingwell";ckingwellr3@squarespace.com;Ireland;Ara;D;"0.2 kg";"$ 2.99";"$ 8.96";Arabica;Dark
LTN-89139-350;Jun-27-2019;07756-71018-GU;R-L-2.5;5;"Kacy Canto";kcantor4@gmpg.org;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 137.42";Robusta;Light
TXF-79780-017;Jul-14-2020;92048-47813-QB;R-L-1;5;"Mab Blakemore";mblakemorer5@nsw.gov.au;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 59.75";Robusta;Light
ALM-80762-974;Mar-23-2020;84045-66771-SL;A-L-0.5;3;"Charlean Keave";ckeaver1@ucoz.com;"United States";Ara;L;"0.5 kg";"$ 7.77";"$ 23.31";Arabica;Light
NXF-15738-707;Jan-26-2020;28699-16256-XV;R-D-0.5;2;"Javier Causnett";NULL;"United States";Rob;D;"0.5 kg";"$ 5.37";"$ 10.74";Robusta;Dark
MVV-19034-198;May-31-2020;98476-63654-CG;E-D-2.5;6;"Demetris Micheli";NULL;"United States";Exc;D;"2.5 kg";"$ 27.95";"$ 167.67";Excelsa;Dark
KUX-19632-830;Jul-20-2021;55409-07759-YG;E-D-0.2;6;"Chloette Bernardot";cbernardotr9@wix.com;"United States";Exc;D;"0.2 kg";"$ 3.65";"$ 21.87";Excelsa;Dark
SNZ-44595-152;Aug-12-2022;06136-65250-PG;R-L-1;2;"Kim Kemery";kkemeryra@t.co;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 23.90";Robusta;Light
GQA-37241-629;Jan-01-2020;08405-33165-BS;A-M-0.2;2;"Fanchette Parlot";fparlotrb@forbes.com;"United States";Ara;M;"0.2 kg";"$ 3.38";"$ 6.75";Arabica;Medium
WVV-79948-067;Jan-18-2021;66070-30559-WI;E-M-2.5;1;"Ramon Cheak";rcheakrc@tripadvisor.com;Ireland;Exc;M;"2.5 kg";"$ 31.62";"$ 31.62";Excelsa;Medium
LHX-81117-166;Dec-31-2021;01282-28364-RZ;R-L-1;4;"Koressa O'Geneay";kogeneayrd@utexas.edu;"United States";Rob;L;"1.0 kg";"$ 11.95";"$ 47.80";Robusta;Light
GCD-75444-320;May-04-2020;51277-93873-RP;L-M-2.5;1;"Claudell Ayre";cayrere@symantec.com;"United States";Lib;M;"2.5 kg";"$ 33.46";"$ 33.46";Libarica;Medium
SGA-30059-217;Feb-20-2021;84405-83364-DG;A-D-0.5;5;"Lorianne Kyneton";lkynetonrf@macromedia.com;"United Kingdom";Ara;D;"0.5 kg";"$ 5.97";"$ 29.85";Arabica;Dark
GNL-98714-885;Mar-07-2020;83731-53280-YC;R-M-1;3;"Adele McFayden";NULL;"United Kingdom";Rob;M;"1.0 kg";"$ 9.95";"$ 29.85";Robusta;Medium
OQA-93249-841;Apr-05-2019;03917-13632-KC;A-M-2.5;6;"Herta Layne";NULL;"United States";Ara;M;"2.5 kg";"$ 25.87";"$ 155.25";Arabica;Medium
DUV-12075-132;Jun-06-2022;62494-09113-RP;E-D-0.2;5;"Marguerite Graves";NULL;"United States";Exc;D;"0.2 kg";"$ 3.65";"$ 18.23";Excelsa;Dark
DUV-12075-132;Jun-06-2022;62494-09113-RP;L-D-0.5;2;"Marguerite Graves";NULL;"United States";Lib;D;"0.5 kg";"$ 7.77";"$ 15.54";Libarica;Dark
KPO-24942-184;Mar-21-2021;70567-65133-CN;L-L-2.5;3;"Desdemona Eye";NULL;Ireland;Lib;L;"2.5 kg";"$ 36.46";"$ 109.37";Libarica;Light
SRJ-79353-838;Dec-19-2021;77869-81373-AY;A-L-1;6;"Margarette Sterland";NULL;"United States";Ara;L;"1.0 kg";"$ 12.95";"$ 77.70";Arabica;Light
XBV-40336-071;Feb-17-2021;38536-98293-JZ;A-D-0.2;3;"Catharine Scoines";NULL;Ireland;Ara;D;"0.2 kg";"$ 2.99";"$ 8.96";Arabica;Dark
RLM-96511-467;Jan-06-2020;43014-53743-XK;R-L-2.5;1;"Jennica Tewelson";jtewelsonrn@samsung.com;"United States";Rob;L;"2.5 kg";"$ 27.48";"$ 27.48";Robusta;Light
AEZ-13242-456;May-04-2022;62494-09113-RP;R-M-0.5;5;"Marguerite Graves";NULL;"United States";Rob;M;"0.5 kg";"$ 5.97";"$ 29.85";Robusta;Medium
UME-75640-698;Oct-11-2019;62494-09113-RP;A-M-0.5;4;"Marguerite Graves";NULL;"United States";Ara;M;"0.5 kg";"$ 6.75";"$ 27.00";Arabica;Medium
GJC-66474-557;Aug-03-2021;64965-78386-MY;A-D-1;1;"Nicolina Jenny";njennyrq@bigcartel.com;"United States";Ara;D;"1.0 kg";"$ 9.95";"$ 9.95";Arabica;Dark
IRV-20769-219;Oct-15-2020;77131-58092-GE;E-M-0.2;3;"Vidovic Antonelli";NULL;"United Kingdom";Exc;M;"0.2 kg";"$ 4.13";"$ 12.38";Excelsa;Medium
